GeneSymbol,logFC,P.Value,adj.P.Val
SLC4A1,-0.0037730100168204272,0.29075296437007797,0.324217572153572
RP11-145H9.1,0.022531751140067804,0.29123442301441865,0.3247327149623468
LOC283038,-0.014438552200932805,0.291528311289644,0.32503865779008617
TAOK1,0.008280750352369012,0.29160593118961936,0.32510344800587526
RAB18,0.0054176500078914475,0.29260295850935986,0.326193183074657
OR4K13,-0.008533435249449356,0.29292632199426566,0.32653182351411086
ELA3B,0.00592777921054654,0.2933886904784875,0.3270253604102686
CRISPLD1,0.020828851104867457,0.29474562027497314,0.3285158863127652
PRKAB1,-0.0057237242854738,0.29487223122211875,0.3286350228120243
DEDD2,-0.00999095408736388,0.2951130232934686,0.3288813896985462
TWIST2,-0.006806191806821439,0.29611150836511735,0.3299720593417357
C14orf72,-0.007664598098015216,0.29616459112126897,0.3300091438612388
ASB12,0.005687973783897682,0.2963813748537409,0.33022861932085706
VCX2,-0.008766668852135198,0.29662461071011437,0.3304775364627496
CLDN20,-0.007133920468779537,0.2973336493367303,0.33124534914743103
SLIT3,0.011211076257941238,0.2973991321118136,0.33129615198283724
KRT223P,0.008472366489708859,0.2977412532240684,0.3316550965057404
WDR21B,0.008601271662239573,0.2979349417081137,0.3318486644358002
NR5A1,0.004236036278405589,0.2982722176816255,0.3322021277534158
ALDH8A1,0.013120427650951314,0.298858106267761,0.3328324188228276
CCL4,0.026017877422679275,0.29904104071429677,0.3330138935086234
LOC388813,0.008472742344037387,0.29910786127565137,0.3330660474639127
PROZ,-0.006120897313355248,0.29933541895056415,0.3332971683410531
PPID,0.008955264271721188,0.2996240686297589,0.33359627711941614
RPS26P10,0.015215125947236492,0.2996600103960136,0.33361400409133957
MS4A10///MS4A12,0.009587646508645964,0.3003556992793467,0.33435689759609105
LOC729710,-0.006874039279137049,0.30036742420868234,0.33435689759609105
SLC6A14,0.007946911910530714,0.3003892763167323,0.3343588872180901
HIST1H4C,-0.015588538069899308,0.3008440734661796,0.33484274914777024
FBXO7,-0.00887232642440313,0.300956518101663,0.3349455297967083
GALNT7,0.011177400497791236,0.30102959172044874,0.33500448219778
OR5AR1,0.039913833905870166,0.3012698133525162,0.33524942702546445
WIZ,0.00789706269864393,0.30214712851671516,0.33620324182709277
UGCGL1,0.0068216523555824915,0.30234498801748316,0.3364009401297549
OR4F6,-0.006774120392440925,0.30242295319983675,0.3364652218001121
KIAA1822L,-0.0042599630096265655,0.30364730685441843,0.33780484153962403
LOC651900,0.0032246974757591963,0.3038387316350706,0.3379952352447808
OPN5,-0.003987364295773784,0.3047395343596763,0.3389746746258358
ATG4D,-0.0058227086468851455,0.30514305440271605,0.3394008716170645
TMEM64,-0.008274251688539139,0.30523859666019715,0.3394844807278599
XPO4,0.0037128802784396862,0.3054393994188946,0.3396851409447717
KRT8P5,-0.0037202394118290537,0.30552988784990487,0.33976309984189623
TDRD3,0.007097768261847132,0.30562521143218946,0.33984642488362504
FBXO21,-0.009272781243217587,0.30592097051798955,0.34015260243622997
KRT85,0.007403310691923161,0.30623391814146317,0.34047426500029077
XKRY,-0.008614525615346414,0.30625112566546797,0.34047426500029077
LOC644366,0.02708187513233204,0.30643099348321423,0.3406515060309728
SPP2,-0.013961239003215525,0.3064983363235779,0.34070364061744396
FSD1,-0.0052148875934797615,0.30659470390505095,0.34078803000758867
CHRNG,-0.003801040934899528,0.3070595040700303,0.3412819032763946
MEGF11,-0.005853435887904251,0.3074642444766336,0.34170896158187425
OR51Q1,0.005641963950935688,0.30772289768185074,0.341973615669914
GRIN3B,0.003786419810809535,0.3078875271251403,0.34213375246821404
SYNJ2,-0.013632287181302646,0.30809598390815784,0.34234256690308346
SRD5A2,0.011078616939880829,0.30833114731472144,0.3425810267270648
LRRC31,0.0037277894947647452,0.309002912249092,0.34330452228274344
C14orf37,-0.0085842048532782,0.3090667589635056,0.34335256475785714
VWCE,-0.00876686095945552,0.3091657216647903,0.3434396097474879
TLX1,0.004939658025165404,0.30950780218848245,0.34379669481861563
ZP2,0.01905620587778714,0.3096368746576331,0.3439171418579483
C7orf47,0.0033801323638885344,0.3099729030462767,0.34426742577733643
TBC1D16,0.00919228048566674,0.3102905776384644,0.3445972799578388
OR10G2,0.004273656009714407,0.3104724229810541,0.3447762532691114
RPL7A,-0.005530455875072534,0.3108084371175639,0.34512639409122975
TM4SF20,0.007312679942472564,0.310854105447683,0.34515410535582286
PITX2,0.008220692043147109,0.3111575520365605,0.3454680156664164
FASTKD5,-0.007902348304758576,0.3111972212424671,0.34548904029210337
ASB6,-0.004380486848620201,0.3120448893167087,0.3464070372109542
ASS1,-0.011144935670299984,0.3120760470574063,0.34641854837227676
FAM14B,0.006028884733219644,0.31214594987252947,0.3464730639229888
ENTPD2,-0.003098287498607561,0.3125610258910464,0.3469106790627679
HOXD12,-0.01557535311685803,0.31264998036607494,0.3469862985561287
PPP1R15A,0.009606752454467585,0.3127649043464511,0.34709072762581655
C17orf42,-0.008040644810585577,0.3130991580727336,0.34743852767690164
LOC646590///MEG8,0.010496042427046045,0.3134116661829907,0.34776215243530145
KCNK12,0.009429896418557633,0.3134765216214787,0.3478109565417352
C8orf31,0.0064569295925559905,0.3135469390095719,0.34786592487719753
RSPO4,-0.0068644886512851805,0.31365538067613247,0.34796306927548576
RASA2,-0.013198923698467216,0.3147356629271422,0.34913826967234046
RSPO3,-0.010914024276932402,0.3152347020180819,0.34966857980625154
C1orf160,0.007087339046731048,0.3153466182237006,0.3497694386368308
MLCK,0.006146545473398398,0.3155810684240525,0.3500061846401604
LOC90520,0.008809278115268541,0.31580328205085256,0.35022932863672346
MYBL2,-0.00781746234855805,0.31625222322371044,0.35070386955479543
ABCC5,-0.008055129183281481,0.31630688199492474,0.3507411419725463
HTR3A,0.007349426413862749,0.3166146140850635,0.35105901451284166
UBE2U,0.009876204422336145,0.3166489935978681,0.3510737744055139
KIAA1545,0.00886277844468461,0.31688743861991564,0.35131476795704036
RASAL2,-0.006704435446781385,0.3172459538025445,0.35168883542879203
OTOF,0.004505195974952539,0.3173435150294504,0.3517735870718261
LOC285708,0.0055025244763427196,0.31812780027774856,0.3526195067066917
GPR149,-0.004430702676100254,0.31821728916435466,0.3526952382198075
SLC26A5,-0.004122945943379907,0.31878854924623207,0.3533048938972606
GALNT3,0.007966682383334697,0.3205054223522897,0.3551840365816689
CD207,0.004010093880135608,0.32083699217703,0.35552783865128523
GJC3,-0.008079826092800484,0.32092471781768983,0.35560140286681186
ALPI,0.005461146812668585,0.321477958140798,0.356190737663448
TRGV7,0.006798778796274496,0.32156921238840874,0.3562681573858416
REM1,-0.0037759071015161317,0.3216154798775621,0.35629572907058205
ACHE,-0.009005484569365126,0.32218804163125325,0.3569063036457624
ABHD2,-0.005092868535023936,0.32263637166919623,0.3573791875495537
RAD21,-0.009231757018818565,0.32288872635428767,0.35763494423182784
OR4K17,0.009078938068456943,0.3229760861960761,0.35770792904236426
PPM1G,0.0037481158182247794,0.3231775581102211,0.3579072790821243
C1orf166,-0.0054164268523525785,0.3234370459863444,0.3581708489046015
GPA33,-0.01017940277241422,0.323685688411232,0.35842237435608815
ZNF283,0.00793744830399363,0.3238598524530366,0.35859140074932905
LYNX1,0.004483932222975137,0.32393883461998263,0.3586550222647924
OR51T1,0.003912278833036777,0.324132838419786,0.3588459752476292
CCL4L2,-0.02256073627772756,0.3257273625943611,0.36058730952450896
KIAA1161,0.008181901430807485,0.3262409907123571,0.3611319163830689
LAYN,-0.004414855695675673,0.3262741701361416,0.3611446543439829
PGM5P1,0.010014539983435378,0.32638149472581757,0.36123945457698087
RAB38,-0.004518558042993628,0.3266046444021502,0.36146242905741055
C6orf140,0.002710065297298128,0.3275665681912464,0.3625029414489926
DEFB114,0.00998536592633244,0.32810409584889233,0.3630736870460151
CD52,0.004884622560380931,0.3283771672497833,0.36335173406709087
VAMP3,0.017293042892438867,0.3285401740259998,0.3635079649405259
PPAN,-0.004375695419174947,0.3289872965216656,0.3639785094434361
THNSL2,0.019138836903864802,0.3291028094305386,0.364082136118336
SGCE,-0.006796064856786528,0.33046466975287303,0.3655644753559397
FLJ11171,0.008117905999097189,0.3307187059621324,0.3658212091704596
MUC5AC,0.0035765763169277667,0.3308828574925088,0.3659784904589915
LOC641515,-0.003511703688719332,0.3309737202809796,0.36605469401753793
ELK4,-0.004412841424395998,0.3311033357999047,0.36617374487454285
C1orf181,0.0035722331741442365,0.3312439385569087,0.3663049301288955
TBX5,0.00486211994394832,0.3314425818721871,0.36650027765880067
GRIFIN,0.004849361520240396,0.3316425519363111,0.36669706625085846
ZNF295,-0.0077415020320164354,0.33195216881158485,0.36701505713085525
ATXN7L3,-0.012962192902570377,0.3321880815396364,0.3672515219781398
TAAR8,0.003393115926866652,0.3323211181703095,0.3673742280210985
LOC654841,0.007697812000195192,0.3324291519099649,0.3674692794313536
NEU4,-0.01208492649059175,0.33286132478912134,0.36792259991283616
C14orf133,0.0034869568303342925,0.3332672746851252,0.36834687705464786
ALG3,0.004829591020226013,0.333953397313998,0.3690807410028162
DKFZp667F0711,0.011085078702210807,0.3340980694208038,0.36921614356577187
CXorf46,-0.005256758389967541,0.3347320840766861,0.36989227115742024
SFRS17A,-0.005420807748215328,0.33521411917169064,0.370400376757314
C20orf135,0.004483263957139899,0.3354701789405222,0.37065873636552593
TNFSF4,0.0029645620734585973,0.33557141339705787,0.37074600761443827
hCG_26523,-0.006819625504882673,0.3360680685764452,0.37127010705103974
OR6N2,0.0063609854829566395,0.33619881275281693,0.37138992480695665
ADNP,0.008503394704606333,0.33628451317569164,0.3714599713349944
ATP8B3,0.004591932405919447,0.3364451370129743,0.37161276351721373
C10orf30,0.005662982288987258,0.3366935184133547,0.37186245962620246
MTRF1L,0.008231637601898517,0.3367585681381179,0.3719096546791435
ETHE1,0.005542121455477705,0.33694727961522153,0.37209340407608027
XYLB,0.006000438614394296,0.3374696547389697,0.37264557196807313
OR8U1,0.006125398720505437,0.33771560352732843,0.3728924474674928
PCNXL3,0.003937563146720568,0.3378197185702614,0.3729826933184149
LOC399965,-0.004614405392269975,0.33792426311806234,0.37307340139124096
ELOVL1,0.01621803815214813,0.3379499129810034,0.37307700231304675
FBXL13,-0.006523033507020753,0.3381225734372568,0.37324288313185267
SLC7A13,0.003836349029142587,0.3385760565774353,0.37371871277779567
OR4C13,-0.008574142514329157,0.33908329415698113,0.37425380936759395
HOXA3,-0.007054570255358335,0.3391167319953071,0.3742659263507383
IL23R,0.013338525071966303,0.3391997466181148,0.3743327534863752
TAS2R7,0.026311298563671648,0.3393920305446766,0.37452015078448386
AGR3,-0.005123872377137698,0.33969080503311144,0.37482502814672025
PSME2,0.006743139202136844,0.3399995569477172,0.3751408737983685
SNORD54,-0.011400602071538923,0.3402074329946021,0.3753453829066505
TAC4,0.004179612242870967,0.340641071978135,0.37579892905949297
C5orf30,-0.004484989486184098,0.34100953279451296,0.3761805146622378
LOC728953,0.008766576157386491,0.34121109138500505,0.3763560520861172
SCNN1G,0.0044004643630470505,0.34121382830755276,0.3763560520861172
ASB4,-0.0033858097854659944,0.3415355314520029,0.37668595513377295
SLC39A4,-0.006522277264746315,0.34192332069764286,0.3770886972935487
KCNK17,-0.008147147589689336,0.3423691878801508,0.3775554329187236
ATP6V1E2,-0.006311635004224079,0.3445940041300086,0.3799837536277438
ZNF313,0.0042020369954027074,0.3456627479875888,0.38113703648945807
BCL7B,0.005996903553079906,0.34605276645584415,0.3815418353989802
NRAS,0.01112773220847545,0.3464613363857738,0.3819670333795921
C3orf58,0.008490888537404956,0.3464967956601387,0.3819808549140349
SFTPA2B,-0.007295392959829453,0.3465426814000869,0.3820061680790533
C14orf131,-0.004766486517152252,0.34666792401991,0.38211894998463947
MSMB,0.008739977986455726,0.34704344441548374,0.3825075704570158
BTBD11,0.0038594937021978644,0.3478998747575516,0.38342615826453963
DKFZp666G057,-0.004064982273661394,0.3480421497324139,0.38355759428218666
OR3A4,0.0046890435418405554,0.3482274727117256,0.3837364505533789
hCG_1983332,0.006383764750532983,0.34827315049409924,0.38376140843970574
LOC729994,0.003261776705490032,0.34853328139822404,0.38402265281803794
ZNF391,0.004498154273213269,0.3488841381711044,0.3843838200650105
KRTAP4-3,0.013199476560534211,0.3498137447421672,0.38538253618825036
LOC152274,0.008980110694875691,0.34993930319988165,0.38549537572042225
IL33,0.01549262707174193,0.3502784202453677,0.3858434422903759
RCAN1,-0.007588318815391411,0.35084788865133876,0.38644518583421966
RTP3,-0.006650379666449562,0.35187130361179764,0.3875468211095172
RP13-15M17.2,0.004223692862003286,0.35195907694199313,0.38761787444064333
FLJ23834,0.0058952274362728575,0.35232134916993973,0.3879912082056487
KIAA1529,-0.004809221241392029,0.35235614105530444,0.38800388122286344
BSPRY,-0.011318078826961167,0.35239036637479215,0.38801592872139135
WDR67,0.0051083381329299375,0.3526697780926782,0.3882979307655361
NCR2,0.006663582098469283,0.35327194282230634,0.3889095365786426
ADRA1D,0.005431319287043351,0.35326850647375574,0.3889095365786426
DNAH6,-0.0048697237408588424,0.35399872362187934,0.38968389023880284
KRTAP4-6,-0.00436917720414156,0.35449035537818696,0.390199305239587
ZNF700,0.007204338323020337,0.3546985485741144,0.3903978940118678
GPR19,-0.00383325445113314,0.3547176256141197,0.3903978940118678
LOC388849,-0.004551402313963428,0.3548438470345565,0.390511020141583
SLC35E2,0.011668763063528868,0.3549091719970925,0.3905571182830053
ZC3H7A,0.00445880533636326,0.3549888316796761,0.39061898382924737
CALR3,-0.0040822758225601,0.3559866600989098,0.391691099629464
SPRYD5,-0.0071504146832360865,0.35601730307680046,0.39169895275794286
LMAN1L,-0.005883814859317854,0.3560516626680086,0.39171089368849904
FLJ32658,0.005253675741891499,0.3562381855464237,0.39189022471254326
ESPNP,0.006378460643669613,0.35647408725999297,0.392123849105586
RNF149,-0.007509039001314992,0.35703339925096866,0.3926950612496422
SH3BP5,0.005361648641606331,0.35704049885941724,0.3926950612496422
TTC4,-0.003299898336332442,0.35708880125626496,0.3927222666403379
OR1E2,-0.003830443543053213,0.3572023723433254,0.3928212454780687
HIST1H3I,0.004585213402208757,0.3576832051070009,0.393324068226413
KRT7,0.006578534641216355,0.3577308657680792,0.39335052109266067
LRRC3,0.006114317022439285,0.3582172741635816,0.3938593729652893
WDR24,0.004823691323252511,0.3582419689355857,0.3938605377279541
ANKRD27,0.0038557007906369414,0.3591154360062442,0.3947948031143985
MGC16275,0.011893009148165195,0.3591583727907218,0.3948159591123813
BNC1,0.006995595708325461,0.3594476743705468,0.3951079185825061
NOM1,-0.0065126499930491175,0.360304770301096,0.39602392271601233
LOC286434,-0.0072721726975220925,0.3609061870802708,0.3966587984108714
AKAP10,-0.0073940742205003546,0.3611914453070306,0.3969461349730501
OR2A5,-0.003715411279611669,0.3619424924093193,0.39774529764632666
DTX1,-0.005615718566256419,0.3622137629020483,0.39801715430265305
VN1R2,-0.0031249322101130107,0.3624506041178278,0.3982511451285429
GCKR,-0.006900583184322994,0.3625858128583098,0.39837344138398334
FGFBP1,0.004373748415950892,0.36306195464219415,0.39887028033738947
SLC36A1,0.013381134769632222,0.3633011535397992,0.39910675869122647
EPHA1,0.0035441912361680716,0.36364243046681444,0.3994553369346734
LRRC34,-0.008184934599677417,0.36401760188018895,0.39984109931655587
LOC645688,0.007895569858752616,0.3654698637742976,0.4014098213772011
HESRG,0.010148683463577161,0.36601561523216675,0.4019827464726044
LOC390738,-0.003918023739050751,0.3665932844077663,0.40259064790899024
LOC731157,0.0037973179602445034,0.36727039334824374,0.40330766621121145
HRC,0.006225979888200131,0.3676065590579821,0.4036502174579741
LRRC61,0.00813937066386809,0.3677371384670004,0.4037669944925937
FCRL2,-0.005175667415974934,0.36799556729254734,0.40402412263559156
LOC440700,0.005786446560495172,0.3681109461840346,0.40412417202785117
LOC283033,-0.01424715179004108,0.36815017205297407,0.4041406104802872
RAD51,-0.006671307304918842,0.3683017483756359,0.4042803725005992
PTPRG,0.006034807516456112,0.36843335898827745,0.4043982014346368
ZNF704,-0.0047153389254420575,0.3685590935544505,0.4045095656320466
TMEM75,0.0026053182541082784,0.3687113492956443,0.40465002138188993
NCBP2,-0.0035634918628909013,0.3694579412914575,0.4054426824946228
AGMAT,-0.005934620413470315,0.37022975314369,0.40626291363008366
HOXA1,0.00455541514700869,0.3705613581442685,0.4066000179176987
LOC285205,-0.01142394269398603,0.37072916419710555,0.4067573605596897
ZPBP2,0.010963670548052189,0.37079565633901934,0.4068035300041753
LMNB1,0.01512049680998973,0.37084720191324516,0.4068332964241157
OR4F21,0.008310692121099236,0.3712089766234449,0.4072033695249217
CENTB2,-0.010641229947930958,0.3713489752796315,0.40733012928250256
OR4A15,0.014988894237577557,0.3715806256480416,0.4075573978673709
PPP1R12B,-0.004770316153398402,0.3723673845121054,0.4083934510668503
